factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,CUST_CODE
0.02319152,0.02656852,0.014857414,-0.00093555055,0.029023714,-0.002424704,0.03566954,0.0047854497,0.025995381,0.016451055,CUST0000836007
0.015843503,0.0068985755,0.009009606,0.009447293,0.011713996,0.02576971,0.010859297,0.014392243,0.0064601274,0.004944629,CUST0000836042
-0.00013332254,0.030425565,0.008818867,0.007555417,-0.01655287,0.06276138,0.018902207,0.015921652,0.06091346,0.021978308,CUST0000836503
-0.0006510227,0.0016475524,-0.0008325552,0.00069563894,0.00031114582,0.001169138,0.00018349779,0.0007050699,0.00045617032,0.0015992941,CUST0000836708
0.06407228,0.2297834,-0.06228038,0.23184417,-0.07320349,0.049444444,0.050606996,-0.042862408,0.3298657,0.20558098,CUST0000837146
0.10802701,0.105619304,0.05676246,0.16654442,0.018159496,0.17954439,0.025096146,0.08123184,0.04559419,0.12094447,CUST0000837409
0.002142585,0.012545209,-0.0015884893,-0.00087522797,0.0020556024,0.0037365647,0.008278478,0.010772836,0.0005929072,-0.00026164472,CUST0000838103
0.018648202,0.0061459183,0.018109217,0.0067999717,0.0062644803,0.025057785,0.009071892,0.009738289,0.0032080656,0.010995659,CUST0000838231
0.013958892,0.024705468,0.021579036,0.017082717,0.021801937,0.04260155,0.005942791,0.009883058,0.023994867,0.03643687,CUST0000838258
0.0034515825,0.004351579,0.0035392127,0.0017381824,-3.2958702e-05,-0.0018650707,0.00012508231,0.0023236477,0.0035308995,-0.002538768,CUST0000838538
0.009260376,0.054600358,0.064123005,0.033086337,0.03366069,-0.023627402,0.114582285,0.06551263,0.06839739,0.1638407,CUST0000839736
0.004577532,0.009657205,0.02302168,0.0012019587,0.0245562,-0.008529104,0.018063659,0.0070929793,-0.011294728,0.013101796,CUST0000839847
0.018495735,0.13161007,-0.014064161,0.15491185,0.071281426,0.06840497,0.04672169,0.0013670175,0.033456497,0.061471395,CUST0000840136
0.0007076359,0.0021235587,0.0136414105,0.005704378,0.0009725292,0.0050869994,0.0025303063,0.0009179919,0.0012771847,0.0024340858,CUST0000840138
0.12239092,0.12308233,0.018652262,0.04861225,0.11567569,0.08774535,0.017063325,0.1503967,0.069812514,0.06310933,CUST0000840344
6.0523224e-05,0.001382432,0.0020874867,0.00061004184,-0.00048625862,0.0019135175,0.0007175741,0.0015489836,0.0019431915,0.0016388014,CUST0000840360
0.031391118,0.028526207,0.04781752,0.053607117,0.064995244,0.05396077,0.06742167,0.06762423,0.044947088,0.045402016,CUST0000840438
0.00053598103,0.00012374019,0.0004498006,9.139711e-05,-4.8950602e-05,0.0005555543,8.1863676e-05,0.0002836111,-0.00026763874,0.0005040983,CUST0000840471
0.005591179,0.013924725,0.03520655,0.016896218,0.039139178,0.010613619,0.024661852,0.03612013,0.018338846,0.022324631,CUST0000840518
0.006037972,0.031673435,-0.042690564,0.2007766,0.19746432,0.069887444,0.12997651,0.15039377,0.10241981,0.113672845,CUST0000840789
-0.037302997,0.055711217,0.11797102,-0.020446219,0.11508569,-0.03257639,0.04477791,0.039069604,0.046202797,0.026965082,CUST0000841039
0.40231076,0.04360747,0.17948096,0.07375686,-0.13437253,0.0036676098,0.23705572,0.030295689,0.30044377,0.372778,CUST0000841571
0.005265275,0.0016411423,0.009339877,0.0036099644,0.0053734966,0.0028349282,-0.00024987085,0.005958921,0.0035102612,0.0024975913,CUST0000841576
-0.0003682322,0.0016119119,0.0018235539,0.002488204,0.0008683902,0.0026295125,0.00032635857,0.0018300422,0.003468961,0.004022841,CUST0000841880
0.020843757,0.06708109,0.04595933,0.05381202,0.11197864,-0.047477555,0.06699363,0.07643498,0.047025163,0.027931875,CUST0000842003
1.7222921e-05,0.00081469514,0.0005091635,0.0005826292,-5.5671757e-05,0.00081812945,0.000112617905,0.00031171303,0.0010415302,0.0011717705,CUST0000842436
0.040526908,0.09063413,0.08924,0.12891519,0.0026035917,0.08925842,0.13434461,0.076624066,0.115218505,0.19432336,CUST0000843006
0.000106722095,0.0023805182,0.00014216361,-1.1865425e-05,0.0078735845,-0.0030933826,0.004572779,-0.00016143582,0.0008928721,0.0019032261,CUST0000843047
0.05428868,0.079774514,0.034338985,0.048761908,-0.021085462,0.13887542,0.062588625,0.014348436,0.096524306,0.0735124,CUST0000843130
0.038244363,0.055276155,0.057573967,0.08669222,0.13104036,0.00995624,0.071669586,0.112921916,0.05973355,0.060885362,CUST0000843286
0.014509016,0.01249133,0.0028148002,-0.0005664517,-0.0008737514,0.017706674,0.0044918004,0.0038501553,0.01126844,0.008030442,CUST0000843554
0.01758931,0.12474308,0.28829122,0.013080915,0.23066822,0.027972866,0.2307962,0.004243288,0.13221097,0.18334754,CUST0000843662
0.014106603,0.047631133,0.17116243,0.012509733,0.13035226,-0.004985169,0.034742016,0.06650639,0.11166782,0.024090977,CUST0000843677
0.009429598,0.0028795388,-0.0052155554,0.043367505,0.015375798,0.007164502,0.021602718,0.020233639,0.019033903,0.01652774,CUST0000843768
0.03457102,0.0014278925,0.11869869,0.092276104,0.07103729,0.09630485,0.07275348,0.011136554,0.16041017,0.10437358,CUST0000844115
0.00047044217,0.0006704835,-0.00051381334,-0.00030865136,0.0004686293,0.0009824584,-0.00011612695,0.001325761,0.001044959,-0.00018772075,CUST0000844192
0.000793208,0.0014624697,0.0027338343,-0.00019315968,0.000868473,-0.0006383202,0.0004907449,0.0013653741,0.00045224873,-0.0009366351,CUST0000844724
0.01581023,0.011005685,0.0154999,-0.0052125505,0.019147493,0.058023155,0.035138875,0.0036464462,0.04210854,0.03134063,CUST0000844759
0.009044522,-0.0046384437,-0.011666554,0.011467778,0.021058416,0.016738068,-0.0031511432,0.005961356,0.016490763,0.015007723,CUST0000845098
0.011128127,0.008398944,0.01640987,0.010352002,0.008525762,0.012613849,0.005082551,0.005640798,-0.0033323204,-0.0013077398,CUST0000845331
-0.0014924948,0.0013226846,0.0024716638,-0.0021879573,0.00065732485,0.0014298947,0.0016299256,0.0013394677,0.0006708981,0.0022328678,CUST0000845855
-0.0018915648,0.01156191,0.017330237,0.0050417813,0.015500905,0.0024348286,0.013539706,0.005413298,0.009248357,0.005197464,CUST0000845893
0.08934829,0.050292812,-0.06419796,0.058558702,0.032347396,0.07378412,0.016642982,0.06654326,0.07512453,0.065869845,CUST0000846079
0.017291028,0.09405871,0.15790743,-0.015938604,0.0014685706,0.09003333,0.011089857,0.031343542,0.048478987,0.091069974,CUST0000846113
0.22511595,0.02596157,0.28099048,0.034773227,0.25975895,-0.24321114,0.48991185,0.27727795,0.20235895,0.17888305,CUST0000846163
0.0016138302,0.008864319,0.0051654405,-0.0013165429,-9.427406e-05,0.003319922,0.0038620266,0.0023428495,0.009696765,0.0039901934,CUST0000846201
-0.0042104386,0.033178598,0.07209344,-0.0066197007,0.022052389,0.018907305,0.033155628,0.020823358,0.036200657,0.039200652,CUST0000846460
-0.0028761632,0.029759094,0.062731944,0.009837172,0.06933227,0.01920063,0.055895537,0.015366993,0.07082692,0.051788155,CUST0000846938
-0.054927584,0.15550643,0.3275126,0.11175059,0.019892137,0.105714425,0.1875864,-0.073078625,0.13406675,0.16905674,CUST0000847458
0.15306367,0.24545921,0.2257715,0.10415001,0.1666963,0.09796753,0.092681445,0.12009463,-0.23533362,0.040970184,CUST0000847557
0.005671089,0.013806964,0.016785745,0.011050581,0.0112807555,0.010526782,-0.0013334968,0.022232188,0.014559062,0.015883792,CUST0000847593
0.01049954,0.0050623165,-0.006978374,-0.00069107,0.0032453644,-0.004102849,0.0069223647,0.014961575,0.011386289,0.017508518,CUST0000847695
0.042678438,0.08407964,0.10115931,0.02644855,0.02099165,0.030395683,0.113966495,0.099888854,0.10205745,0.09395569,CUST0000848021
0.017736169,0.0010036512,0.00984041,0.02938414,0.0041965074,0.028887603,0.008641307,0.005854112,0.025185712,0.027003126,CUST0000848123
-0.00013915786,0.0011509465,0.003061133,0.00039718204,0.00090319995,0.0006022446,0.0011254045,0.0010787554,0.0007665916,-0.0010041153,CUST0000848260
0.32587194,0.17402318,-0.018729538,0.13406609,-0.012768574,0.43151745,-0.12096884,0.26152968,0.080622494,0.21311615,CUST0000848462
0.37197122,0.13189523,-0.03502925,0.19165258,0.045368608,0.22750247,0.10124799,0.11922156,0.13106163,0.14078392,CUST0000848525
-0.003939789,0.003301098,0.009361099,0.0063033984,0.009606273,0.0017618372,0.008920367,0.0058266185,0.007070018,0.002379391,CUST0000848715
-0.00054385926,0.000552167,0.0032836348,0.0017288765,0.0030942746,-0.0014195133,0.0027969524,0.0029067923,0.003151424,0.001869715,CUST0000848908
0.007899995,0.06621473,0.21912724,-0.07961019,0.04910228,0.06782138,0.097741924,0.0642923,0.091428936,0.13494006,CUST0000848953
0.0037655726,0.110573016,0.26116908,0.019552266,0.1250405,0.09233617,0.112308316,0.10009518,-0.0077782674,0.09849234,CUST0000849576
0.032182295,0.14010371,0.1469567,-0.026569352,0.13649434,0.059992164,0.036815166,0.070902914,0.01305345,0.023918271,CUST0000849738
0.00015026833,0.0024312637,0.0023872356,0.0009020078,0.0024696437,-0.0016452646,0.0040911543,0.0019394434,0.003780716,0.00056614296,CUST0000850267
0.000105375744,0.000100982485,-0.00024342947,0.0003220247,0.0002854855,8.142987e-05,0.00027607984,0.00027536706,0.00021265198,-5.02529e-05,CUST0000850628
0.0011756881,0.0029812525,0.0030167047,0.0013877538,0.002864166,0.0013980838,0.00056652504,0.0024292674,0.00086461805,0.0011803868,CUST0000850666
-0.014229024,0.07107628,-0.034901477,0.01986113,-0.003821331,0.016049862,0.028357092,0.027529549,0.06609503,0.048754785,CUST0000850673
0.022057587,0.018195981,0.013791806,0.010677425,0.038157415,-0.0007671201,0.02650943,0.016122831,0.013398079,0.014147333,CUST0000851370
0.0032085318,0.010081561,0.021217413,0.0065905694,0.012383568,-0.0020736563,0.018892266,0.018764298,0.010625062,0.015083162,CUST0000851830
0.43627584,-0.11003329,0.24046263,0.52422446,0.044785988,-0.33875814,0.017692866,0.6248389,0.71689755,0.059212666,CUST0000851860
0.123733014,0.1485651,0.19422434,0.089471176,0.17094159,0.124509156,0.1655936,0.13621384,-0.17098159,0.11629507,CUST0000851905
0.017714387,0.02394911,0.0191401,0.0074884864,0.017517434,0.039185163,0.011167769,0.034056395,0.0031152116,0.026990172,CUST0000851982
0.007987485,0.017658666,0.0061826124,0.018075293,-0.0002654639,0.035201173,0.019779379,0.014175642,0.045956727,0.030643426,CUST0000852161
0.0007821839,0.005578335,0.002584677,0.0011916496,-0.002034584,0.0042974357,0.0028620698,0.0027394996,0.0035507048,0.0017069998,CUST0000852365
0.00014467002,4.722259e-05,0.0011348453,-0.0002125326,0.00078852166,5.574134e-05,0.00049302715,-6.953701e-05,-5.938429e-05,0.00039714214,CUST0000852398
0.008851572,0.006421117,0.0014501942,0.0054660807,0.004971507,0.009110043,0.00042678582,0.007818954,0.008590084,0.007361611,CUST0000853046
0.015599998,0.015250652,0.013708378,0.008991681,-0.00014078786,0.01493632,0.010437745,0.015586334,0.009379743,0.011907403,CUST0000853197
0.0042499714,0.007973292,0.017529663,0.012274153,0.016362878,0.0037739512,0.009108673,0.0001806357,0.013751179,0.013906685,CUST0000853429
0.014421627,0.0067332443,0.0061284536,0.0058397083,0.0026241904,0.013603373,0.012201175,0.013799012,0.0034838466,0.007257028,CUST0000853563
0.055799294,0.031777196,0.061984926,0.06554838,0.0015959981,0.08494196,0.04841017,-0.009844543,0.09843614,0.014790124,CUST0000853841
-0.0048083556,0.010278366,0.014103494,-0.004561372,0.01869623,-0.0050729117,0.0043970756,-0.0028843586,0.014506141,0.0030568608,CUST0000853933
0.0833513,0.053717565,-0.007655414,0.02991,0.08385972,0.027724218,0.062490623,0.032572698,0.09982903,-0.012059525,CUST0000854324
-0.035271782,0.012622204,0.17275248,0.18977112,0.10548226,0.23275001,0.24259044,0.23994122,0.32103327,0.059182633,CUST0000855054
0.04491978,0.031248856,0.005040433,0.013901543,-0.019811857,0.040689334,0.04318707,0.022068173,0.067751504,0.047095962,CUST0000855087
0.15805493,0.12580079,0.005022885,0.12450608,0.015034067,0.21660203,0.0003629122,0.08839614,0.0034318778,0.02973211,CUST0000855240
-0.0035256892,0.0056289895,0.012581617,-0.00040374266,0.0063131973,0.0031478568,0.010435446,0.006534965,0.0072698887,0.010826704,CUST0000855714
-0.012696706,0.05363746,-0.021863164,0.042499494,-0.037549593,0.051715143,0.032251187,0.05455497,0.06838784,0.056203015,CUST0000855770
0.14656048,0.099541105,0.09948223,0.06448177,-0.024291461,0.21970429,0.065635785,0.09068018,0.029489888,0.13425592,CUST0000855939
0.00012583008,0.0015768259,0.0042117,-0.00064301427,0.001514926,0.0009224671,0.0017147809,0.0026455026,0.0034229506,0.002542812,CUST0000856241
0.05481331,0.20980132,0.051278528,0.17193873,0.12824617,0.33514893,-0.029383203,0.36446816,0.012713736,0.008499041,CUST0000856322
0.008602663,0.04511077,0.07236094,0.044690594,0.058039043,0.052901693,0.018397296,0.06615852,0.058705475,0.057289407,CUST0000856398
0.060449168,0.01787308,-0.031943996,0.03446583,0.01659691,0.05661551,3.8700055e-05,0.01569204,0.029145783,0.02828048,CUST0000856447
-0.000102999045,0.00088246143,0.0019746963,2.9871739e-05,0.0003677774,0.0009382254,0.0011258627,0.0010338625,0.000799436,0.0013700811,CUST0000856458
-0.0022805252,0.0015993374,0.0023974553,-0.005268068,0.00227153,0.0015506902,0.0029253822,0.003410207,0.00014349217,0.0030284731,CUST0000856477
0.18024349,0.08814268,-0.009324134,0.1425589,0.06405894,0.18593745,0.056367263,0.17482404,-0.009328466,0.004275136,CUST0000856617
0.0019775876,0.005216792,0.009976644,-0.0005866524,0.005034503,0.00013462068,0.00616447,0.009900873,0.006278083,0.014678646,CUST0000856838
0.0009533417,0.0004421819,0.0009070453,0.00014162083,-0.00022191327,0.0021809654,-0.0007432615,-0.00016289957,-0.0013841209,0.00018428754,CUST0000857328
-0.00037876633,0.0016531354,0.0049600564,0.0024812375,-0.0013488336,0.004307561,-0.0020539474,0.0019993833,0.00072449655,-0.00127071,CUST0000857815
-0.00048614948,0.0014196333,0.0026963407,-0.00029795623,0.0012204151,0.0006385612,0.0010604329,0.0007549872,0.00088579726,0.00059446413,CUST0000857923
0.036921702,0.15146144,0.039007418,0.122500904,0.10839508,0.20692548,-0.024469007,0.07069677,0.070873395,0.10477987,CUST0000858321
0.13491973,0.129102,0.06366394,0.07311247,-0.070086405,0.27344173,0.03749597,0.008877668,0.20446101,0.18810254,CUST0000858503
-0.0023326243,0.0077678254,0.0021443798,0.0065434226,0.0075621437,0.009162511,0.0036694114,0.007958711,0.008107009,0.00884427,CUST0000858529
-0.015318861,0.17879306,0.15503399,-0.079428904,0.3170899,-0.03845568,0.110296905,0.0072625815,0.057506457,0.050009355,CUST0000859140
6.5820364e-05,-0.0014301555,0.006616694,0.0018896334,0.00052963954,0.0041437414,0.0015508885,0.001230962,0.0030945656,0.00062571146,CUST0000859206
0.0007054844,0.00091994397,0.00073114724,0.0010030412,0.0019292288,5.3383064e-05,0.0006386209,0.0018584351,0.00092684105,0.0016450067,CUST0000859516
0.0067819394,0.006009429,0.00713952,0.006343477,0.0025981977,0.009887299,-0.0013661656,0.0072803646,0.00022004404,0.010724599,CUST0000860136
0.063341945,0.15152216,0.10368096,0.15123254,0.18882704,0.020264419,0.060487304,0.21850646,0.27587077,-0.0859746,CUST0000860648
-0.0024011703,0.002316033,0.012682917,0.0032141076,0.01475033,0.0040200045,1.8717197e-05,0.010385852,0.010623336,0.00241622,CUST0000860835
-0.003859657,0.019324694,-0.009916785,0.028853156,0.020972498,0.0062792753,0.02959817,0.023699228,0.028614815,0.025823032,CUST0000860875
0.0062748487,0.00724482,0.00562172,0.004525362,-0.00014793075,0.007897832,0.0030425594,0.0017295931,-0.00011394091,0.0036218213,CUST0000860999
0.22195818,0.27952957,-0.03767187,0.2362801,0.0865864,0.17955583,0.13511917,0.18272316,0.1661615,0.37918156,CUST0000861189
0.01218914,0.018774267,0.044482093,0.016038705,0.0056267185,0.022940783,0.011636289,0.0314146,-0.0005690328,0.01747321,CUST0000861304
0.033912145,0.06911137,0.03096247,0.064713046,0.103552505,0.027743679,0.091098785,0.1038922,0.07413881,0.020988904,CUST0000861358
0.059336476,0.06665282,-0.017861104,0.029084673,0.0005308843,0.06109677,-0.024932101,0.03864526,0.007626457,-0.012893356,CUST0000861374
0.314562,0.2427798,0.06603057,0.2688225,0.055600703,0.3000279,-0.017850948,0.16040033,-0.090941004,0.08728534,CUST0000861456
-0.0042627743,0.028553424,0.08332476,-0.00978228,0.035836816,0.030959956,0.041031465,0.005181095,0.04028492,0.050049502,CUST0000861461
0.01664923,0.029687492,0.017447948,0.044972673,0.026729321,0.028043982,0.021476854,0.011947792,0.0028728282,0.027143156,CUST0000861555
0.00086341833,0.0009541715,0.0005977913,0.0019297077,0.0002602686,0.0012094998,0.0014921329,0.0008055201,0.0009055538,0.0007136607,CUST0000861794
0.08484385,0.13221557,0.07435781,0.08297854,0.035161708,0.17933302,0.12396666,0.09711139,0.06448046,0.14514436,CUST0000861816
-0.0007198591,0.004515473,0.002738899,0.0014582592,0.00038958844,0.0016131739,0.002943429,0.0017795146,0.0052814884,0.0029011306,CUST0000861965
0.20567518,0.05365658,0.0019167734,0.16283846,-0.014811831,0.10894146,0.13684982,0.17214915,0.093661375,0.16287032,CUST0000862094
0.009533873,0.0022966426,-0.0023310261,0.001517159,0.010069917,0.0019297223,0.0072847665,0.0071487045,0.0009433646,-0.009755609,CUST0000862202
0.0067766374,0.0069782534,0.011780085,0.0012566753,0.001744797,0.012751212,0.011264373,0.0063814446,0.006383859,0.0025572479,CUST0000862237
-0.00047098933,0.0020837577,0.00028370143,-0.00063450256,-0.0010931294,0.0007035525,0.0015198183,0.0015084118,0.0014695562,0.00077975774,CUST0000862571
-0.010674656,0.059761696,0.0015142282,-0.003842954,0.027782794,-0.008858001,0.0391321,0.043267556,0.049570452,0.0316985,CUST0000862670
0.00016404208,0.00018373919,-0.00012132129,0.00021142744,8.9444955e-05,6.0681003e-05,-2.468978e-05,0.00027889202,0.00018459838,-1.3290438e-08,CUST0000862696
0.008861717,0.015555259,0.012349431,0.0045337686,-0.0068576327,0.016993761,-0.0038445233,0.00893973,-0.0048633255,0.009778315,CUST0000863076
0.00041998547,0.000115537616,0.0007894017,9.432028e-05,8.9058245e-05,0.00071978476,0.00037941046,0.00048404533,0.0002049125,0.00068497274,CUST0000863167
0.0006141008,0.0010928859,0.0015854434,0.0010888882,0.001449729,0.00044757407,0.0017130249,0.0017901964,0.000681608,0.0022763202,CUST0000863169
-0.012991463,0.010913749,0.026568385,0.0097781615,0.034354355,0.005402022,0.020790683,0.011270544,0.003995429,0.017838331,CUST0000863656
0.09118436,0.01669843,0.15137738,0.048564244,0.12746468,-0.02753455,0.1167077,0.04068104,0.13855825,0.12569042,CUST0000863873
0.016188059,0.016995799,0.06431855,0.026406609,-0.0056692096,0.012162292,0.010808944,0.01394819,0.078525804,0.034356084,CUST0000863879
0.0022287956,0.017719164,0.10501244,0.0600297,0.13005006,0.008661116,0.09845759,0.062317863,0.12519771,0.1429055,CUST0000863891
0.0054274118,0.004862187,0.00085461,0.0068701142,0.01342809,0.008004931,0.009133866,0.008739026,0.0054556355,0.00042385218,CUST0000863981
-0.014604994,0.019445386,0.040144164,0.00840855,0.02731207,-0.0042081415,0.028852284,0.012565786,0.051074542,0.030658886,CUST0000864065
0.13164745,0.090206444,0.14299361,0.15178326,0.15744166,0.19377229,0.15606071,0.10928831,0.0063293846,0.11480018,CUST0000864337
0.020990683,0.03976061,0.07777293,0.0089023635,-0.019869523,0.062989764,0.0068596117,0.020702343,0.0056521185,0.028739287,CUST0000864359
0.0026107,0.004419233,0.0021703427,-0.001408604,0.0021624365,0.0012893325,0.003832892,0.0024206485,0.0043240725,0.004765212,CUST0000864395
0.06115908,0.21219417,0.2689327,0.09095315,0.26701775,0.18112552,-0.059525665,0.25955403,0.029964378,0.14724882,CUST0000864535
2.1491926e-05,0.0003916917,-0.0002527785,-0.00056731125,2.8509792e-05,0.0005286811,0.001073791,0.001457395,0.00014108806,0.0011136747,CUST0000864577
